split, sceneId, level, roomId, roomType, startX, startY, startZ, startAngle, goalObjectId, goalX, goalY, goalZ, dist, pathDist, pathNumDoors, pathDoorIds, pathNumRooms, pathRoomIndices
train,Merom,2,,,2.446,1.162,-0.258,2.356,,2.820,6.839,-0.231,5.689,6.239,,,,
train,Merom,2,,,1.859,2.691,-0.263,3.091,,1.054,9.383,-0.221,6.741,6.741,,,,
train,Merom,2,,,2.476,0.001,-0.252,0.825,,2.820,6.839,-0.231,6.847,7.354,,,,
train,Merom,0,,,1.578,7.751,-2.749,2.271,,3.546,0.108,-2.726,7.892,7.892,,,,
train,Merom,0,,,2.776,7.755,-2.763,2.133,,3.546,0.108,-2.726,7.686,7.879,,,,
train,Merom,2,,,-0.736,0.332,-0.239,5.088,,-1.339,6.742,-0.205,6.439,9.152,,,,
train,Merom,2,,,1.859,2.691,-0.263,3.091,,0.807,8.388,-0.219,5.794,5.901,,,,
train,Merom,2,,,2.527,-1.225,-0.252,0.256,,1.793,7.136,-0.228,8.393,8.415,,,,
train,Merom,2,,,4.057,1.392,-0.264,3.092,,1.054,9.383,-0.221,8.537,9.746,,,,
train,Merom,0,,,2.638,9.128,-2.767,3.146,,2.207,3.684,-2.745,5.460,5.460,,,,
train,Merom,2,,,2.527,-1.225,-0.252,0.256,,0.807,8.388,-0.219,9.766,9.874,,,,
train,Merom,2,,,0.565,0.919,-0.253,0.250,,-1.339,6.742,-0.205,6.127,7.725,,,,
train,Merom,0,,,0.043,0.115,-2.762,1.570,,-1.048,5.747,-2.747,5.737,5.952,,,,
train,Merom,0,,,3.820,9.250,-2.768,1.986,,2.207,3.684,-2.745,5.795,5.891,,,,
train,Merom,2,,,4.057,1.392,-0.264,3.092,,4.205,8.458,-0.245,7.068,10.306,,,,
train,Merom,2,,,0.565,0.919,-0.253,0.250,,-1.346,5.970,-0.199,5.401,6.955,,,,
train,Merom,0,,,2.638,9.128,-2.767,3.146,,2.399,0.555,-2.721,8.576,8.576,,,,
train,Merom,2,,,2.446,1.162,-0.258,2.356,,-1.985,7.147,-0.202,7.447,9.861,,,,
train,Merom,2,,,2.446,1.162,-0.258,2.356,,0.807,8.388,-0.219,7.410,7.539,,,,
train,Merom,2,,,2.527,-1.225,-0.252,0.256,,0.680,7.230,-0.224,8.654,9.531,,,,
train,Merom,0,,,-1.107,0.667,-2.761,0.973,,0.871,7.740,-2.738,7.345,7.847,,,,
train,Merom,2,,,-1.985,7.147,-0.202,4.554,,3.048,8.563,-0.479,5.236,6.603,,,,
train,Merom,0,,,-1.107,0.667,-2.761,0.973,,0.662,6.784,-2.735,6.368,8.825,,,,
train,Merom,2,,,2.476,0.001,-0.252,0.825,,-1.985,7.147,-0.202,8.424,10.972,,,,
train,Merom,0,,,0.043,0.115,-2.762,1.570,,0.871,7.740,-2.738,7.670,8.718,,,,
train,Merom,2,,,2.446,1.162,-0.258,2.356,,0.680,7.230,-0.224,6.319,7.199,,,,
train,Merom,2,,,4.057,1.392,-0.264,3.092,,1.821,5.964,-0.239,5.090,6.275,,,,
train,Merom,2,,,-1.796,0.856,-0.242,4.445,,-1.346,5.970,-0.199,5.134,9.318,,,,
train,Merom,2,,,0.684,1.945,-0.257,0.637,,-1.339,6.742,-0.205,5.207,6.699,,,,
train,Merom,2,,,-0.629,-0.747,-0.234,0.762,,-1.194,4.453,-0.203,5.231,7.400,,,,
train,Merom,2,,,2.527,-1.225,-0.252,0.256,,1.054,9.383,-0.221,10.710,10.710,,,,
train,Merom,2,,,4.057,1.392,-0.264,3.092,,2.820,6.839,-0.231,5.586,7.603,,,,
train,Merom,0,,,-1.426,2.306,-2.751,1.762,,0.871,7.740,-2.738,5.899,6.209,,,,
train,Merom,2,,,1.792,2.047,-0.259,1.733,,-1.985,7.147,-0.202,6.347,8.867,,,,
train,Merom,2,,,4.057,1.392,-0.264,3.092,,0.680,7.230,-0.224,6.744,8.563,,,,
train,Merom,2,,,2.446,1.162,-0.258,2.356,,4.173,7.144,-0.235,6.226,7.627,,,,
train,Merom,0,,,2.776,7.755,-2.763,2.133,,2.399,0.555,-2.721,7.210,7.246,,,,
train,Merom,2,,,1.792,2.047,-0.259,1.733,,3.048,8.563,-0.479,6.639,6.801,,,,
train,Merom,0,,,3.820,9.250,-2.768,1.986,,3.546,0.108,-2.726,9.146,9.638,,,,
train,Merom,2,,,1.792,2.047,-0.259,1.733,,1.054,9.383,-0.221,7.373,7.388,,,,
train,Merom,2,,,4.205,8.458,-0.245,3.222,,1.949,3.639,-0.493,5.327,6.373,,,,
train,Merom,2,,,-1.796,0.856,-0.242,4.445,,-1.339,6.742,-0.205,5.905,10.087,,,,
train,Merom,2,,,-1.985,7.147,-0.202,4.554,,4.205,8.458,-0.245,6.328,7.474,,,,
train,Merom,0,,,-1.107,0.667,-2.761,0.973,,-1.048,5.747,-2.747,5.081,5.081,,,,
train,Merom,2,,,1.859,2.691,-0.263,3.091,,-1.985,7.147,-0.202,5.886,8.224,,,,
train,Merom,2,,,1.859,2.691,-0.263,3.091,,4.205,8.458,-0.245,6.226,7.305,,,,
train,Merom,0,,,2.638,9.128,-2.767,3.146,,3.546,0.108,-2.726,9.065,9.210,,,,
train,Merom,2,,,4.057,1.392,-0.264,3.092,,4.173,7.144,-0.235,5.753,8.991,,,,
train,Merom,0,,,-1.426,2.306,-2.751,1.762,,0.662,6.784,-2.735,4.941,7.187,,,,
train,Merom,0,,,3.820,9.250,-2.768,1.986,,2.203,4.603,-2.754,4.921,4.974,,,,
train,Merom,2,,,2.527,-1.225,-0.252,0.256,,1.949,3.639,-0.493,4.905,4.905,,,,
train,Merom,2,,,1.792,2.047,-0.259,1.733,,2.820,6.839,-0.231,4.901,5.245,,,,
train,Merom,2,,,0.807,8.388,-0.219,2.798,,1.949,3.639,-0.493,4.892,4.970,,,,
test,Brinnon,2,,,-3.158,-3.041,-0.411,1.197,,-4.220,5.544,-0.413,8.651,11.732,,,,
test,Brinnon,2,,,-2.311,10.520,-0.418,3.729,,-4.889,5.395,-0.413,5.738,13.267,,,,
test,Brinnon,2,,,-1.890,-0.389,-0.436,1.533,,-2.201,9.371,-0.421,9.765,21.721,,,,
test,Brinnon,2,,,3.535,9.299,-0.388,2.969,,-2.201,9.371,-0.421,5.736,23.937,,,,
test,Brinnon,2,,,3.517,3.060,-0.396,5.400,,-7.372,12.311,-0.395,14.288,19.694,,,,
test,Brinnon,2,,,-3.507,-0.557,-0.440,1.913,,3.441,11.545,-0.376,13.955,18.473,,,,
test,Brinnon,2,,,0.425,-2.823,-0.415,1.972,,3.441,11.545,-0.376,14.681,17.530,,,,
test,Brinnon,2,,,3.197,-0.617,-0.406,3.200,,0.275,11.572,-0.393,12.534,14.746,,,,
test,Brinnon,2,,,1.993,-0.033,-0.413,1.473,,0.307,9.131,-0.407,9.318,11.074,,,,
test,Brinnon,2,,,3.441,11.545,-0.376,3.339,,-7.618,4.223,-0.399,13.263,14.732,,,,
test,Brinnon,2,,,-6.279,4.264,-0.416,4.934,,-3.298,10.537,-0.418,6.945,9.579,,,,
test,Brinnon,2,,,-5.240,-0.510,-0.429,2.152,,-0.078,-0.401,-0.425,5.163,5.163,,,,
test,Brinnon,2,,,3.454,4.234,-0.400,3.990,,-6.506,5.310,-0.410,10.018,13.021,,,,
test,Brinnon,2,,,-5.308,1.163,-0.441,4.810,,-2.311,10.520,-0.418,9.825,15.539,,,,
test,Brinnon,2,,,1.945,1.530,-0.403,2.611,,-4.889,5.395,-0.413,7.851,8.033,,,,
test,Brinnon,2,,,-3.355,-1.772,-0.427,1.084,,-2.608,11.713,-0.409,13.505,18.942,,,,
test,Brinnon,2,,,-3.158,-3.041,-0.411,1.197,,-2.201,9.371,-0.421,12.449,22.611,,,,
test,Brinnon,2,,,-5.308,1.163,-0.441,4.810,,-6.099,10.932,-0.411,9.801,10.578,,,,
test,Brinnon,2,,,-0.362,4.173,-0.412,4.997,,-7.561,7.440,-0.405,7.905,9.207,,,,
test,Brinnon,2,,,1.945,1.530,-0.403,2.611,,-7.099,9.067,-0.409,11.773,14.244,,,,
test,Brinnon,2,,,-1.809,4.294,-0.418,4.475,,-4.631,10.117,-0.417,6.471,13.242,,,,
test,Brinnon,2,,,-0.349,5.555,-0.414,4.875,,-6.352,6.169,-0.235,6.037,6.100,,,,
test,Brinnon,2,,,-5.240,-0.510,-0.429,2.152,,-0.349,5.555,-0.414,7.792,8.986,,,,
test,Brinnon,2,,,0.425,-2.823,-0.415,1.972,,-5.312,2.797,-0.423,8.032,10.946,,,,
test,Brinnon,2,,,-5.240,-0.510,-0.429,2.152,,-1.783,6.654,-0.407,7.954,9.478,,,,
test,Brinnon,2,,,-6.327,-0.677,-0.423,3.475,,2.000,6.949,-0.399,11.291,13.228,,,,
test,Brinnon,2,,,-3.507,-0.557,-0.440,1.913,,-7.561,7.440,-0.405,8.966,10.200,,,,
test,Brinnon,2,,,-3.158,-3.041,-0.411,1.197,,-6.352,6.169,-0.235,9.750,11.034,,,,
test,Brinnon,2,,,3.692,5.649,-0.401,3.229,,-6.279,4.264,-0.416,10.066,11.838,,,,
test,Brinnon,2,,,0.275,11.572,-0.393,5.606,,-0.349,5.555,-0.414,6.049,7.973,,,,
test,Brinnon,2,,,0.275,11.572,-0.393,5.606,,-0.362,4.173,-0.412,7.426,9.304,,,,
test,Brinnon,2,,,-3.355,-1.772,-0.427,1.084,,-0.362,4.173,-0.412,6.656,11.404,,,,
test,Brinnon,2,,,3.113,-2.889,-0.396,1.850,,-6.099,10.932,-0.411,16.610,20.850,,,,
test,Brinnon,2,,,2.000,6.949,-0.399,3.259,,-0.369,2.003,-0.412,5.484,6.645,,,,
test,Brinnon,2,,,3.722,1.918,-0.388,2.333,,-6.099,10.932,-0.411,13.331,18.055,,,,
test,Brinnon,2,,,-6.327,-0.677,-0.423,3.475,,-0.349,5.555,-0.414,8.635,10.085,,,,
test,Brinnon,2,,,-6.327,-0.677,-0.423,3.475,,3.441,11.545,-0.376,15.645,17.839,,,,
test,Brinnon,2,,,3.113,-2.889,-0.396,1.850,,-6.589,3.768,-0.418,11.766,14.095,,,,
test,Brinnon,2,,,-0.362,4.173,-0.412,4.997,,-6.848,9.883,-0.411,8.641,11.750,,,,
test,Brinnon,2,,,3.535,9.299,-0.388,2.969,,-7.561,7.440,-0.405,11.250,14.037,,,,
test,Brinnon,2,,,-3.355,-1.772,-0.427,1.084,,1.863,11.703,-0.389,14.450,21.283,,,,
test,Brinnon,2,,,3.197,-0.617,-0.406,3.200,,-7.561,7.440,-0.405,13.440,14.804,,,,
test,Brinnon,2,,,3.454,4.234,-0.400,3.990,,-1.783,6.654,-0.407,5.769,8.117,,,,
test,Brinnon,2,,,-3.086,4.325,-0.421,1.256,,-3.298,10.537,-0.418,6.215,12.770,,,,
test,Brinnon,2,,,0.275,11.572,-0.393,5.606,,-6.279,4.264,-0.416,9.816,13.745,,,,
test,Brinnon,2,,,-3.507,-0.557,-0.440,1.913,,-7.099,9.067,-0.409,10.273,11.892,,,,
test,Brinnon,2,,,-0.078,-0.401,-0.425,1.941,,3.650,6.904,-0.396,8.202,9.010,,,,
test,Brinnon,2,,,3.454,4.234,-0.400,3.990,,3.441,11.545,-0.376,7.311,8.733,,,,
test,Brinnon,0,,,1.807,-1.575,-3.128,1.646,,-5.180,-0.169,-3.150,7.127,7.385,,,,
test,Brinnon,2,,,-1.890,-0.389,-0.436,1.533,,3.454,4.234,-0.400,7.066,8.038,,,,
test,Brinnon,2,,,1.863,11.703,-0.389,5.479,,-6.279,4.264,-0.416,11.029,15.141,,,,
test,Brinnon,2,,,-5.240,-0.510,-0.429,2.152,,3.113,-2.889,-0.396,8.686,10.326,,,,
test,Brinnon,2,,,-5.240,-0.510,-0.429,2.152,,-0.369,2.003,-0.412,5.482,9.583,,,,
test,Brinnon,2,,,1.945,1.530,-0.403,2.611,,3.535,9.299,-0.388,7.930,9.839,,,,
test,Brinnon,2,,,0.275,11.572,-0.393,5.606,,-7.894,6.029,-0.402,9.872,15.025,,,,
test,Brinnon,2,,,3.441,11.545,-0.376,3.339,,-6.352,6.169,-0.235,11.173,13.428,,,,
test,Brinnon,2,,,3.113,-2.889,-0.396,1.850,,3.650,6.904,-0.396,9.808,10.799,,,,
test,Brinnon,2,,,1.924,0.616,-0.412,4.672,,-2.311,10.520,-0.418,10.772,21.778,,,,
test,Brinnon,2,,,1.993,-0.033,-0.413,1.473,,-6.352,6.169,-0.235,10.399,10.812,,,,
test,Brinnon,2,,,3.517,3.060,-0.396,5.400,,-6.848,9.883,-0.411,12.409,17.291,,,,
test,Brinnon,2,,,0.425,-2.823,-0.415,1.972,,-3.298,10.537,-0.418,13.869,22.258,,,,
test,Brinnon,2,,,1.993,-0.033,-0.413,1.473,,-4.631,10.117,-0.417,12.121,19.136,,,,
test,Brinnon,2,,,-1.890,-0.389,-0.436,1.533,,-7.099,9.067,-0.409,10.796,13.510,,,,
test,Brinnon,2,,,-1.890,-0.389,-0.436,1.533,,1.863,11.703,-0.389,12.661,18.341,,,,
test,Brinnon,2,,,3.441,11.545,-0.376,3.339,,-2.311,10.520,-0.418,5.843,25.030,,,,
test,Brinnon,2,,,3.517,3.060,-0.396,5.400,,-3.298,10.537,-0.418,10.117,20.901,,,,
test,Brinnon,2,,,3.692,5.649,-0.401,3.229,,-7.099,9.067,-0.409,11.319,16.258,,,,
test,Brinnon,2,,,-1.783,6.654,-0.407,5.668,,-6.099,10.932,-0.411,6.077,11.644,,,,
test,Brinnon,2,,,1.924,0.616,-0.412,4.672,,0.307,9.131,-0.407,8.667,10.543,,,,
test,Brinnon,2,,,1.956,8.342,-0.395,3.677,,-6.352,6.169,-0.235,8.588,9.349,,,,
test,Brinnon,2,,,3.197,-0.617,-0.406,3.200,,3.441,11.545,-0.376,12.164,14.572,,,,
test,Brinnon,2,,,-2.608,11.713,-0.409,5.197,,-4.889,5.395,-0.413,6.717,12.038,,,,
test,Brinnon,2,,,-3.507,-0.557,-0.440,1.913,,-2.201,9.371,-0.421,10.014,20.102,,,,
test,Brinnon,2,,,-3.355,-1.772,-0.427,1.084,,3.113,-2.889,-0.396,6.564,7.558,,,,
test,Brinnon,2,,,-7.618,4.223,-0.399,4.631,,-2.608,11.713,-0.409,9.011,10.685,,,,
test,Brinnon,2,,,0.425,-2.823,-0.415,1.972,,-4.220,5.544,-0.413,9.570,12.676,,,,
test,Brinnon,2,,,-7.618,4.223,-0.399,4.631,,-4.631,10.117,-0.417,6.608,8.667,,,,
test,Brinnon,2,,,-6.327,-0.677,-0.423,3.475,,-4.220,5.544,-0.413,6.568,8.588,,,,
test,Brinnon,2,,,-6.327,-0.677,-0.423,3.475,,-3.298,10.537,-0.418,11.615,15.720,,,,
test,Brinnon,2,,,-7.618,4.223,-0.399,4.631,,-3.298,10.537,-0.418,7.650,9.321,,,,
test,Brinnon,2,,,-7.618,4.223,-0.399,4.631,,-2.201,9.371,-0.421,7.473,13.069,,,,
test,Brinnon,2,,,-7.099,9.067,-0.409,5.669,,-2.608,11.713,-0.409,5.212,5.826,,,,
test,Brinnon,2,,,-5.240,-0.510,-0.429,2.152,,-2.608,11.713,-0.409,12.503,15.984,,,,
test,Brinnon,4,,,-1.784,8.351,2.903,5.472,,3.787,10.411,2.929,5.939,6.197,,,,
test,Brinnon,2,,,-5.240,-0.510,-0.429,2.152,,-6.848,9.883,-0.411,10.516,11.011,,,,
test,Brinnon,2,,,-5.308,1.163,-0.441,4.810,,1.956,8.342,-0.395,10.212,10.971,,,,
test,Brinnon,2,,,-0.369,2.003,-0.412,6.138,,-7.561,7.440,-0.405,9.016,10.192,,,,
test,Brinnon,2,,,3.441,11.545,-0.376,3.339,,-3.086,4.325,-0.421,9.733,10.783,,,,
test,Brinnon,2,,,0.157,6.768,-0.408,4.788,,-2.608,11.713,-0.409,5.665,17.333,,,,
test,Brinnon,2,,,-3.507,-0.557,-0.440,1.913,,1.924,0.616,-0.412,5.557,9.031,,,,
test,Brinnon,2,,,-3.355,-1.772,-0.427,1.084,,-6.099,10.932,-0.411,12.997,15.210,,,,
test,Brinnon,2,,,-3.355,-1.772,-0.427,1.084,,-6.848,9.883,-0.411,12.166,13.968,,,,
test,Brinnon,2,,,-1.809,4.294,-0.418,4.475,,-2.608,11.713,-0.409,7.462,15.308,,,,
test,Brinnon,2,,,-1.809,4.294,-0.418,4.475,,-6.848,9.883,-0.411,7.525,10.335,,,,
test,Brinnon,2,,,3.113,-2.889,-0.396,1.850,,-7.561,7.440,-0.405,14.853,17.078,,,,
test,Brinnon,2,,,1.945,1.530,-0.403,2.611,,-3.086,4.325,-0.421,5.756,5.936,,,,
test,Brinnon,2,,,1.945,1.530,-0.403,2.611,,-6.848,9.883,-0.411,12.128,15.097,,,,
test,Brinnon,2,,,-3.507,-0.557,-0.440,1.913,,-0.349,5.555,-0.414,6.880,10.720,,,,
test,Brinnon,2,,,-3.355,-1.772,-0.427,1.084,,-1.809,4.294,-0.418,6.260,10.075,,,,
test,Brinnon,2,,,-0.369,2.003,-0.412,6.138,,-4.889,5.395,-0.413,5.651,5.671,,,,
train,Goodfield,2,,,-2.772,0.257,-2.646,2.684,,-5.417,-7.200,-2.657,7.912,8.071,,,,
train,Goodfield,0,,,-3.246,-0.493,-0.340,1.402,,-1.430,-5.373,-0.344,5.208,6.867,,,,
train,Goodfield,0,,,-5.996,-8.382,-0.307,3.411,,-1.819,-3.739,-0.350,6.245,15.059,,,,
train,Goodfield,0,,,-5.996,-8.382,-0.307,3.411,,-3.756,-3.640,-0.376,5.244,13.083,,,,
train,Goodfield,0,,,-5.996,-8.382,-0.307,3.411,,-5.965,-3.139,-0.323,5.243,5.243,,,,
train,Goodfield,0,,,-6.057,-5.783,-0.326,1.652,,-1.802,-0.035,-0.375,7.152,8.757,,,,
train,Goodfield,0,,,-4.767,-0.877,-0.335,5.130,,1.035,1.106,-0.338,6.132,6.132,,,,
train,Goodfield,0,,,-4.183,-6.908,-0.344,6.216,,-1.772,-2.195,-0.347,5.294,10.214,,,,
train,Goodfield,0,,,-4.197,-5.820,-0.352,0.976,,-0.388,0.580,-0.377,7.448,8.520,,,,
train,Goodfield,0,,,-5.996,-8.382,-0.307,3.411,,-3.788,-2.009,-0.379,6.745,11.451,,,,
train,Goodfield,0,,,-3.308,-5.407,-0.359,0.979,,-1.802,-0.035,-0.375,5.579,6.610,,,,
train,Goodfield,0,,,-6.011,-7.048,-0.319,3.229,,-0.388,0.580,-0.377,9.477,11.554,,,,
train,Goodfield,0,,,-3.756,-3.640,-0.376,0.670,,1.035,1.106,-0.338,6.745,7.813,,,,
train,Goodfield,0,,,-6.057,-5.783,-0.326,1.652,,1.035,1.106,-0.338,9.888,11.807,,,,
train,Goodfield,0,,,-6.057,-5.783,-0.326,1.652,,-0.388,0.580,-0.377,8.523,10.290,,,,
train,Goodfield,0,,,-5.996,-8.382,-0.307,3.411,,-4.735,-2.536,-0.330,5.981,6.613,,,,
train,Goodfield,0,,,-5.965,-3.139,-0.323,3.728,,-1.802,-0.035,-0.375,5.193,6.111,,,,
train,Goodfield,0,,,-3.308,-5.407,-0.359,0.979,,1.035,1.106,-0.338,7.829,9.665,,,,
train,Goodfield,0,,,-6.032,-4.411,-0.328,0.603,,1.035,1.106,-0.338,8.965,10.434,,,,
train,Goodfield,0,,,-6.011,-7.048,-0.319,3.229,,-1.772,-2.195,-0.347,6.444,12.181,,,,
train,Goodfield,0,,,-4.735,-2.536,-0.330,3.555,,-0.388,0.580,-0.377,5.349,6.274,,,,
train,Goodfield,0,,,-5.996,-8.382,-0.307,3.411,,-1.772,-2.195,-0.347,7.492,13.515,,,,
train,Goodfield,0,,,-6.032,-4.411,-0.328,0.603,,-0.388,0.580,-0.377,7.534,8.918,,,,
train,Goodfield,0,,,-5.965,-3.139,-0.323,3.728,,1.035,1.106,-0.338,8.187,9.161,,,,
train,Goodfield,0,,,-1.802,-0.035,-0.375,1.150,,-1.430,-5.373,-0.344,5.351,5.351,,,,
train,Goodfield,0,,,-5.996,-8.382,-0.307,3.411,,-4.767,-0.877,-0.335,7.605,8.272,,,,
train,Goodfield,0,,,-1.819,-3.739,-0.350,6.061,,1.035,1.106,-0.338,5.624,6.764,,,,
train,Goodfield,0,,,-5.996,-8.382,-0.307,3.411,,-0.388,0.580,-0.377,10.573,12.887,,,,
train,Goodfield,0,,,-4.197,-5.820,-0.352,0.976,,-3.246,-0.493,-0.340,5.411,5.466,,,,
train,Goodfield,0,,,-5.965,-3.139,-0.323,3.728,,-0.388,0.580,-0.377,6.704,7.644,,,,
train,Goodfield,0,,,-4.735,-2.536,-0.330,3.555,,1.035,1.106,-0.338,6.823,7.791,,,,
train,Goodfield,0,,,-4.197,-5.820,-0.352,0.976,,1.035,1.106,-0.338,8.680,10.037,,,,
train,Goodfield,0,,,-6.011,-7.048,-0.319,3.229,,-4.767,-0.877,-0.335,6.295,6.938,,,,
train,Goodfield,0,,,-6.011,-7.048,-0.319,3.229,,-3.788,-2.009,-0.379,5.507,10.117,,,,
train,Goodfield,0,,,-4.183,-6.908,-0.344,6.216,,1.035,1.106,-0.338,9.563,11.108,,,,
train,Goodfield,2,,,-5.066,-1.249,-2.646,4.798,,-5.417,-7.200,-2.657,5.961,5.961,,,,
train,Goodfield,3,,,-4.872,-7.837,2.373,5.980,,-3.963,-2.001,2.348,5.907,5.930,,,,
train,Goodfield,2,,,-2.772,0.257,-2.646,2.684,,-5.434,-5.199,-2.659,6.070,6.070,,,,
train,Goodfield,0,,,-6.011,-7.048,-0.319,3.229,,-1.819,-3.739,-0.350,5.340,13.725,,,,
train,Goodfield,0,,,-6.011,-7.048,-0.319,3.229,,-1.802,-0.035,-0.375,8.179,10.021,,,,
train,Goodfield,0,,,-6.011,-7.048,-0.319,3.229,,-3.246,-0.493,-0.340,7.114,8.506,,,,
train,Goodfield,0,,,1.035,1.106,-0.338,1.998,,-1.430,-5.373,-0.344,6.933,8.411,,,,
train,Goodfield,0,,,-6.057,-5.783,-0.326,1.652,,-1.772,-2.195,-0.347,5.589,10.917,,,,
train,Goodfield,0,,,-4.183,-6.908,-0.344,6.216,,-4.767,-0.877,-0.335,6.059,8.106,,,,
train,Goodfield,0,,,-3.690,-4.575,-0.360,3.144,,1.035,1.106,-0.338,7.390,8.749,,,,
train,Goodfield,0,,,-6.057,-5.783,-0.326,1.652,,-3.246,-0.493,-0.340,5.991,7.243,,,,
train,Goodfield,2,,,-2.794,-1.522,-2.652,4.037,,-5.417,-7.200,-2.657,6.254,6.527,,,,
train,Goodfield,0,,,-3.756,-3.640,-0.376,0.670,,-0.388,0.580,-0.377,5.400,6.296,,,,
train,Goodfield,0,,,-5.996,-8.382,-0.307,3.411,,1.035,1.106,-0.338,11.810,14.404,,,,
train,Goodfield,0,,,-3.788,-2.009,-0.379,0.911,,1.035,1.106,-0.338,5.743,6.181,,,,
train,Goodfield,0,,,-4.767,-0.877,-0.335,5.130,,-1.430,-5.373,-0.344,5.599,8.434,,,,
train,Goodfield,0,,,-6.011,-7.048,-0.319,3.229,,1.035,1.106,-0.338,10.777,13.070,,,,
train,Goodfield,0,,,-0.388,0.580,-0.377,0.978,,-1.430,-5.373,-0.344,6.044,6.893,,,,
train,Goodfield,0,,,-5.965,-3.139,-0.323,3.728,,-1.430,-5.373,-0.344,5.056,11.462,,,,
train,Goodfield,0,,,-3.690,-4.575,-0.360,3.144,,-0.388,0.580,-0.377,6.122,7.232,,,,
train,Goodfield,0,,,-4.183,-6.908,-0.344,6.216,,-3.246,-0.493,-0.340,6.483,6.538,,,,
train,Goodfield,0,,,-5.996,-8.382,-0.307,3.411,,-3.246,-0.493,-0.340,8.355,9.840,,,,
train,Goodfield,0,,,-5.996,-8.382,-0.307,3.411,,-1.430,-5.373,-0.344,5.468,16.706,,,,
train,Goodfield,0,,,-6.032,-4.411,-0.328,0.603,,-1.802,-0.035,-0.375,6.086,7.385,,,,
train,Goodfield,0,,,-4.183,-6.908,-0.344,6.216,,-1.802,-0.035,-0.375,7.274,8.054,,,,
train,Goodfield,0,,,-4.183,-6.908,-0.344,6.216,,-0.388,0.580,-0.377,8.395,9.591,,,,
train,Goodfield,3,,,-4.807,-7.049,2.387,0.049,,-3.963,-2.001,2.348,5.118,6.722,,,,
train,Goodfield,0,,,-4.197,-5.820,-0.352,0.976,,-1.802,-0.035,-0.375,6.261,6.982,,,,
train,Goodfield,0,,,-5.996,-8.382,-0.307,3.411,,-1.802,-0.035,-0.375,9.342,11.355,,,,
train,Goodfield,0,,,-3.308,-5.407,-0.359,0.979,,-0.388,0.580,-0.377,6.662,8.148,,,,
train,Goodfield,0,,,-6.057,-5.783,-0.326,1.652,,-4.767,-0.877,-0.335,5.073,5.675,,,,
train,Goodfield,0,,,-4.197,-5.820,-0.352,0.976,,-4.767,-0.877,-0.335,4.975,7.034,,,,
train,Goodfield,0,,,-3.690,-4.575,-0.360,3.144,,-1.802,-0.035,-0.375,4.917,5.694,,,,
train,Goodfield,0,,,-3.308,-5.407,-0.359,0.979,,-3.246,-0.493,-0.340,4.915,5.094,,,,
train,Goodfield,0,,,-4.183,-6.908,-0.344,6.216,,-3.788,-2.009,-0.379,4.915,4.927,,,,
train,Goodfield,0,,,-6.011,-7.048,-0.319,3.229,,-1.430,-5.373,-0.344,4.877,15.372,,,,
train,Goodfield,0,,,-6.032,-4.411,-0.328,0.603,,-3.246,-0.493,-0.340,4.807,5.871,,,,
train,Goodfield,0,,,-6.032,-4.411,-0.328,0.603,,-1.772,-2.195,-0.347,4.801,9.545,,,,
train,Goodfield,0,,,-3.308,-5.407,-0.359,0.979,,-4.767,-0.877,-0.335,4.759,6.663,,,,
train,Goodfield,0,,,-6.057,-5.783,-0.326,1.652,,-1.819,-3.739,-0.350,4.705,12.462,,,,
train,Goodfield,0,,,-6.032,-4.411,-0.328,0.603,,-1.430,-5.373,-0.344,4.701,12.736,,,,
train,Goodfield,0,,,-6.011,-7.048,-0.319,3.229,,-4.735,-2.536,-0.330,4.689,5.279,,,,
train,Goodfield,0,,,-6.057,-5.783,-0.326,1.652,,-1.430,-5.373,-0.344,4.645,14.109,,,,
train,Goodfield,0,,,-4.767,-0.877,-0.335,5.130,,-0.388,0.580,-0.377,4.616,4.616,,,,
train,Goodfield,0,,,-3.246,-0.493,-0.340,1.402,,1.035,1.106,-0.338,4.571,4.571,,,,
train,Goodfield,0,,,-0.388,0.580,-0.377,0.978,,-1.819,-3.739,-0.350,4.550,5.246,,,,
train,Goodfield,2,,,-2.794,-1.522,-2.652,4.037,,-5.434,-5.199,-2.659,4.526,4.526,,,,
train,Goodfield,2,,,-2.772,0.257,-2.646,2.684,,-5.535,-3.272,-2.654,4.482,4.820,,,,
train,Goodfield,0,,,-3.690,-4.575,-0.360,3.144,,-5.996,-8.382,-0.307,4.451,14.019,,,,
train,Goodfield,0,,,-4.183,-6.908,-0.344,6.216,,-4.735,-2.536,-0.330,4.407,9.765,,,,
train,Goodfield,0,,,-6.057,-5.783,-0.326,1.652,,-3.788,-2.009,-0.379,4.404,8.854,,,,
train,Goodfield,0,,,-4.197,-5.820,-0.352,0.976,,-1.772,-2.195,-0.347,4.361,9.142,,,,
train,Goodfield,0,,,-4.735,-2.536,-0.330,3.555,,-1.430,-5.373,-0.344,4.356,10.092,,,,
train,Goodfield,0,,,-1.772,-2.195,-0.347,0.108,,1.035,1.106,-0.338,4.333,5.220,,,,
train,Goodfield,0,,,-5.965,-3.139,-0.323,3.728,,-1.772,-2.195,-0.347,4.298,8.271,,,,
train,Goodfield,0,,,-3.788,-2.009,-0.379,0.911,,-0.388,0.580,-0.377,4.274,4.664,,,,
train,Goodfield,0,,,-6.032,-4.411,-0.328,0.603,,-1.819,-3.739,-0.350,4.266,11.089,,,,
